oldcode,state,povrate60,hsspend_per_kid_68,hsspend_per_kid_72,socspend_per_cap72,age5_9_sum2,age5_9_injury_rate,age25plus_sum2,rate_5964,pop60,pct_urban_1960,pct_black_1960
26068,26,36.82827,0,0,429.13797,0,9.9601593,166.54376,0,10383,26.6,1.4
26069,26,40.08276,0,0,486.44833,0,0,289.8374,0,10739,0,4.8000002
26070,26,35.975986,0,0,489.64453,0,0,228.22855,0,11417,0,4.9000001
26071,26,40.412529,0,0,585.0874,0,40.895615,149.16966,0,9220,0,1.8
26072,26,62.595016,0,2934.5457,614.47308,0,17.295801,137.73624,8.8347025,32201,17.4,0
26073,26,31.947701,0,0,391.75983,3.0351777,21.246244,123.14362,0,30345,30.200001,.5
26074,26,37.57999,227.18288,377.54721,442.61005,0,26.253611,163.1109,16.886187,22174,35.099998,0
26075,26,51.931458,0,0,522.00873,0,0,145.29239,0,10136,0,0
26076,26,37.140778,0,0,333.06622,0,9.2833271,143.81326,0,11053,0,.1
26077,26,52.389278,639.63269,0,562.26953,0,17.391304,143.99242,0,6864,0,0
26078,26,62.977894,0,0,563.7959,0,24.307243,146.90015,10.656437,38004,32.5,26.9
26079,26,36.488152,0,0,376.06613,7.1797819,7.1797819,92.57563,0,14781,34.900002,.1
26080,26,28.266743,74.474991,0,419.56909,7.1976104,14.395221,153.92314,5.125051,35420,68,5
26081,26,32.581604,0,0,398.04825,0,12.197105,157.66714,14.86105,25426,43.799999,.60000002
26082,26,35.467892,0,792.10913,420.29477,6.4821415,25.928566,181.95403,32.341526,17065,41.5,7.8000002
26083,26,14.794544,0,52.697491,274.43875,0,9.9058943,58.649952,0,23544,13.4,1.2
26084,26,43.928516,0,0,570.40741,7.0219789,14.043958,123.20464,0,13839,25.5,0
26085,26,33.638428,309.29358,0,137.90503,0,35.387791,80.301346,5.1888752,47215,0,6
26086,26,51.563183,0,0,519.02466,0,43.754101,168.43829,0,6899,0,0
26087,26,28.113747,1164.8787,0,364.24652,0,41.841003,171.48157,0,8053,1.1,2.5999999
26088,26,30.579268,0,0,444.40359,0,26.683744,170.07843,8.716876,22095,59.799999,5.0999999
26089,26,25.633011,0,0,410.34262,5.4585152,5.4585152,146.13342,0,16062,29,2.2
26090,26,49.883495,0,0,496.61807,0,0,144.31296,0,5150,0,0
26091,26,57.444077,0,0,628.08936,0,0,214.35443,0,9343,0,0
26092,26,12.433863,0,0,297.1246,.73924583,12.567179,65.695564,8.0089703,52949,52.299999,1.6
26093,26,47.829109,1457.2001,1790.2546,659.13135,0,0,167.30911,0,8671,0,.40000001
26094,26,29.523195,0,670.03668,504.22946,5.8043361,17.413008,196.11392,0,36418,36.599998,.5
26095,26,6.8811259,84.931053,0,277.91718,.87642968,8.6390924,88.544891,2.4315519,703264,92.400002,2.7
26096,26,24.599613,20.230644,251.64464,643.71539,3.49406,23.920874,191.31061,5.5527792,753568,100,28.6
26097,26,26.122717,0,0,296.0325,7.6704764,15.340953,95.668228,11.392117,12245,36.700001,.60000002
26098,26,27.670837,0,0,437.14612,5.3607807,10.721561,159.09662,0,24903,49.099998,5.4000001
26099,26,46.930973,0,0,567.65918,0,25.947067,152.22482,0,5002,0,0
26100,26,34.451313,0,0,523.04419,0,45.589241,167.65973,0,6528,0,.1
26101,26,37.76123,0,0,457.71909,0,19.789104,118.17507,0,32731,50.5,9.6999998
26102,26,56.290039,1645.7672,2565.968,502.12897,14.198495,28.39699,168.72008,24.654833,6872,0,0
26103,26,34.200302,0,0,540.37311,0,70.089363,153.15591,0,9317,0,2.0999999
26104,26,48.225365,0,0,488.75208,0,22.088709,146.8007,0,29605,18.700001,6.8000002
26105,26,42.69717,604.12555,0,553.95825,19.629011,9.8145056,106.54389,22.522522,8308,0,0
26106,26,39.642445,1629.6884,0,500.7937,0,38.940811,196.69118,24.050024,8698,0,0
26107,26,46.683571,227.60637,0,627.49445,0,16.730801,125.74393,19.290123,10162,0,0
26108,26,43.012726,0,0,459.44595,0,42.311413,152.48419,9.8270445,18055,0,0
26109,26,33.313122,0,0,441.77078,0,20.438751,195.34993,10.943314,20613,41,.1
26110,26,26.175125,0,0,375.56244,0,25.337837,104.15649,40.209087,8794,0,4.0999999
26111,26,45.952412,0,0,392.29684,0,46.024624,174.50822,0,14693,19.6,.89999998
26112,26,60.092121,0,0,604.31195,0,59.02491,216.4133,20.525452,8467,0,0
26113,26,47.655567,0,0,481.98111,11.115434,5.5577168,122.67347,0,13804,0,.1
26114,26,40.977352,0,0,505.60284,47.147572,0,247.65611,0,4207,0,0
26115,26,48.682072,335.63028,0,578.64856,0,61.110687,196.47293,12.531328,14202,22.4,.60000002
27001,27,20.444916,0,0,404.97864,0,14.814815,187.11838,0,7106,51.299999,0
27002,27,34.619179,1326.6147,1437.8629,588.15851,0,33.011471,147.22612,13.269639,10240,27.9,.1
27003,27,34.651958,381.34299,673.31824,569.66406,0,28.872528,146.23447,0,8048,0,2
27004,27,24.297646,0,0,397.61282,0,0,106.13028,0,2702,0,0
27005,27,23.245823,0,0,509.0777,0,31.862354,146.78316,0,8397,0,0
27006,27,27.590511,0,0,310.52148,0,0,143.8734,0,2421,0,0
27007,27,14.104779,180.40251,330.77631,371.12634,0,13.595823,94.356148,0,74153,78.5,.69999999
27008,27,18.469975,0,0,302.53052,0,19.904459,131.58875,0,7536,0,0
27009,27,20.32288,0,0,487.88647,0,0,199.81252,11.399909,13492,73.099998,.1
27010,27,29.991959,0,0,404.34967,0,0,166.62459,0,3731,0,0
27011,27,20.018183,0,0,317.24908,0,9.116601,83.534973,0,12158,57.299999,0
27012,27,19.979156,408.59277,479.17197,369.26016,8.8237886,35.295155,168.23534,8.2508249,18402,64.699997,.5
27013,27,22.792454,0,0,267.65927,0,80.949814,157.89024,34.013607,3980,0,0
27014,27,23.718506,0,0,399.17453,0,36.852772,202.46251,0,14339,52.799999,.1
27015,27,17.01123,13.043737,15.354342,366.42627,2.2628529,22.628531,109.01468,8.5711832,33363,39.799999,.1
27016,27,18.324045,0,0,334.71713,0,19.976028,122.8709,6.5104165,26884,51.299999,.1
27017,27,32.019466,0,0,253.72495,0,0,237.74689,0,2074,0,0
27018,27,36.445679,366.86288,210.73476,698.67383,18.24651,72.986038,145.47137,0,11752,39.200001,.2
27019,27,32.939037,0,0,402.52417,0,115.74074,45.717766,0,1099,0,0
27020,27,16.539608,0,0,330.73804,0,40.933277,110.29614,0,3050,0,0
27021,27,14.770276,435.7374,463.25479,394.59039,0,6.1736016,145.80733,0,19048,57.599998,.1
27022,27,25.731344,0,0,469.04733,0,46.685341,126.16233,0,4233,0,.1
27023,27,22.048998,0,0,356.55045,0,0,84.464218,0,3173,0,0
27024,27,30.512159,0,0,537.95569,0,48.079811,161.53114,11.215792,12546,0,.1
27025,27,13.929656,328.96353,386.93689,1181.573,2.7696228,8.3088684,121.87334,5.5965972,28383,72.199997,.30000001
27026,27,15.887096,0,0,225.79059,0,49.751244,121.66273,0,2500,0,0
27027,27,15.70413,0,0,226.02614,0,39.908779,98.027199,10.541851,12598,22.6,0
27028,27,32.651134,0,0,242.36522,0,36.337208,71.624687,0,3176,0,0
27029,27,27.031767,0,0,388.32669,0,161.17891,136.07935,0,5332,0,0
27030,27,23.777065,0,0,307.62961,0,0,150.88129,0,2571,0,.2
27031,27,6.284153,0,0,328.55646,0,0,87.139969,0,2952,0,0
27032,27,14.029352,333.88156,347.46094,405.51138,0,25.956945,102.81599,3.5087719,44846,69.199997,.1
27033,27,21.77704,0,0,537.83612,0,54.899807,155.73743,0,4865,58.099998,.1
27034,27,16.371315,0,0,378.32098,0,9.6730509,160.69736,0,13399,62.5,.1
27035,27,22.160971,0,0,243.97037,0,0,70.905228,0,910,0,0
27036,27,27.446774,0,0,398.52396,0,43.187218,120.00841,0,6078,0,0
27037,27,24.468523,0,0,371.60794,0,62.607605,179.17767,0,7391,34.799999,0
27038,27,21.269712,0,0,210.87003,0,0,101.61311,0,2473,0,0
27039,27,16.785826,0,0,284.8168,0,16.380016,146.58963,0,7139,66.900002,.2
27040,27,30.721134,0,0,365.371,0,126.26263,87.824348,0,2399,0,0
27041,27,29.857973,13.431148,0,603.79761,0,55.561729,127.3988,0,12501,0,0
27042,27,26.468102,0,0,355.19977,0,18.737118,129.26949,0,10673,43.5,0
27043,27,37.37109,865.86646,28.37604,477.91412,9.1407681,63.985374,166.97803,0,11504,30.6,.1
27044,27,34.080189,2996.0798,1623.7908,694.73975,0,18.331806,168.95268,22.768671,5988,0,.1
27045,27,18.491589,287.85629,33.421516,603.27362,0,63.411541,110.02489,0,7083,0,0
27046,27,23.192095,0,0,357.62589,0,0,167.91045,0,6687,0,.1
27047,27,20.494318,85.542892,176.1441,604.95203,2.8733156,20.113209,178.25795,0,47664,86.400002,.2
27048,27,14.032228,0,0,375.75778,0,0,177.88319,0,5566,0,0
27049,27,27.736519,0,0,390.49664,0,0,144.00143,0,3109,0,0
27050,27,20.858559,0,0,506.37509,0,108.28371,127.58949,0,7329,0,0
27051,27,13.113695,0,0,332.84467,0,20.837675,114.56995,0,7913,50.799999,0
27052,27,24.979725,0,0,314.25632,0,98.328415,154.71167,0,1233,0,0
27053,27,19.995186,0,1009.1945,814.94897,8.7298126,43.649063,119.96547,0,17217,37.5,.89999998
27054,27,21.55477,0,0,337.72241,0,0,143.77696,0,2967,0,0
27055,27,35.705368,0,0,367.46075,0,0,158.81419,0,1602,0,0
27056,27,13.269903,73.887093,227.68726,387.27667,1.0693014,12.831617,96.242088,3.5072951,80219,82.699997,.30000001
27057,,,0,0,0,,,,0,,,
28001,28,18.231594,27.493208,66.345657,393.6232,0,8.5269661,138.30084,12.033694,29247,74,.69999999
28002,28,40.205574,0,0,385.97214,0,0,142.61414,0,10227,0,0
28003,28,18.702866,0,0,222.06271,0,215.05376,106.89471,0,663,0,0
28004,28,12.739384,0,0,116.7118,0,0,93.75,0,1201,0,0
28005,28,36.200718,0,0,376.10388,0,0,147.57425,0,1116,0,0
28006,28,37.41444,0,0,391.28448,0,16.347883,137.00011,0,9115,0,0
28007,28,19.826839,0,0,367.94632,9.1457834,27.437351,165.50854,0,11610,67.099998,.30000001
28008,28,48.591984,0,0,464.26971,0,0,186.36627,0,4881,0,0
28009,28,29.516712,0,0,433.21561,28.801844,0,162.47234,0,4483,0,0
28010,28,27.140129,59.441498,61.476257,356.15912,3.6559062,25.591343,139.71233,0,26015,54.200001,.1
28011,28,30.082165,0,0,392.87662,0,14.985764,208.20987,0,10377,0,0
28012,28,36.375427,0,0,392.32745,0,52.973118,152.73004,0,10904,0,0
28013,28,24.846149,67.525352,58.608749,331.18112,5.2862506,15.858751,95.4823,0,17660,35,0
28014,28,40.939354,0,0,340.32153,0,0,139.97517,0,13889,0,0
28015,28,25.858952,0,0,426.74255,0,0,190.74554,0,4449,0,0
28016,28,23.856932,0,0,373.02075,0,17.073587,173.26787,19.245573,8176,35,.1
28017,28,14.836855,0,0,419.73557,0,11.987533,197.28287,0,15034,54,.2
28018,28,31.793478,0,0,406.1517,0,0,158.84157,0,8917,0,0
28019,28,32.964897,0,0,403.60919,0,0,198.00783,0,9823,32.299999,.1
28020,28,32.975388,0,0,309.08841,9.4428711,0,154.45248,12.103607,12935,23.5,0
28021,28,33.439903,0,0,438.99588,0,17.758835,164.32672,10.156408,16407,21.1,0
28022,28,19.644588,0,0,425.82095,0,12.00048,172.24178,0,12432,59.200001,1.2
28023,28,25.279949,837.77863,1011.5851,505.41318,0,0,204.28465,0,9836,53.299999,.1
28024,28,25.215694,0,0,372.75339,5.1200657,30.720394,116.23402,7.8173857,19637,60.799999,.1
28025,28,16.91358,0,0,463.67685,0,0,151.17581,0,3240,0,0
28026,28,32.114586,0,0,400.99423,0,16.160311,114.00823,0,8099,0,0
28027,28,19.33003,17.740751,18.873859,315.94962,0,6.6992698,127.49385,4.8890195,33466,60.700001,0
28028,28,12.683624,52.941254,125.05409,431.647,2.535254,15.211525,117.68143,5.4343395,344189,94.199997,7.4000001
28029,28,32.511086,0,0,434.70267,0,48.007683,445.54214,0,3647,0,0
28030,28,31.580622,0,0,436.99643,0,32.144005,219.29825,0,9613,0,.1
28031,28,37.355465,0,0,480.41394,33.014194,0,214.81302,0,5370,0,0
28032,28,29.759747,0,0,328.08386,0,0,143.3721,0,4412,0,0
28033,28,30.468348,0,0,529.79413,0,0,205.59633,0,7828,0,0
28034,28,27.385611,0,0,393.89401,10.930754,10.930754,147.36171,0,27390,45.200001,.1
28035,28,25.673717,0,0,377.45648,0,50.327126,110.79532,0,3482,0,0
28036,28,34.142754,0,0,420.33182,0,0,165.19174,0,2745,0,0
28037,28,26.317907,0,0,238.05785,0,0,121.1387,0,2489,0,0
28038,28,21.718147,0,0,319.07751,0,0,133.62285,0,1039,0,0
28039,28,46.204914,0,0,408.28,0,33.200531,182.10199,0,4580,0,0
28040,28,22.158161,20.371548,98.563148,360.23407,0,15.935166,156.18872,4.192872,35399,72,.2
28041,28,23.65074,0,0,339.09552,0,12.147717,134.38152,0,8804,29.6,0
28042,28,29.51375,0,0,434.09686,0,30.816641,167.67703,0,5064,0,0
28043,28,29.399141,0,0,228.06535,0,0,140.04094,0,1864,0,0
28044,28,23.725691,0,0,426.33176,0,180.61409,186.94949,0,4889,0,0
28045,28,40.524632,0,0,346.44476,0,0,135.10338,0,13855,23.200001,0
28046,28,20.219967,0,0,470.67093,0,0,116.04294,135.50136,1191,0,0
28047,28,37.888004,0,0,355.1976,0,15.797789,119.99094,0,6435,0,0
28048,28,28.485214,308.7728,534.68762,474.8486,29.459419,14.72971,163.07147,0,11680,48,0
28049,28,42.405659,0,0,428.68188,0,26.028111,159.38129,0,6377,0,0
28050,28,21.492348,0,0,354.46848,0,36.317413,140.81201,0,6598,0,0
28051,28,21.893713,0,0,338.56958,0,36.733196,108.76659,0,8052,53.400002,0
28052,28,36.835361,0,0,297.55225,0,0,104.46895,0,1561,0,0
28053,28,11.675374,0,0,262.27658,0,22.002201,127.03405,0,8245,55,0
28054,28,37.236969,45.661869,55.195667,447.19354,0,32.923618,149.87814,12.156577,13528,0,0
28055,28,13.666995,53.170624,112.49424,568.46515,2.8128803,13.361181,93.671341,4.6454372,156494,87.699997,1.6
28056,28,20.815859,0,0,336.86371,0,24.435688,119.12725,5.2427387,28995,60.299999,.30000001
28057,28,23.00885,0,0,390.91827,0,0,109.46052,0,1138,0,0
28058,28,30.868444,0,0,281.31146,0,0,106.83761,0,1163,0,0
28059,28,18.659658,0,0,325.31299,0,0,72.939461,0,761,0,0
28060,28,23.454567,0,0,405.96198,8.0314837,20.078709,152.28745,6.7421789,25860,52.099998,.2
28061,28,34.396603,0,0,344.03955,12.354831,37.064491,108.32559,0,8395,0,0
28062,28,25.717566,0,0,390.91519,0,0,145.38162,0,7000,0,0
28063,28,37.350273,0,0,386.78531,0,0,168.88722,0,5660,0,0
28064,28,35.66922,0,0,407.98798,0,0,170.19334,20.300447,9229,35.5,0
28065,28,28.505665,0,0,407.64453,0,0,151.49628,0,8510,35.700001,0
28066,28,27.047667,0,0,419.59167,0,0,147.49681,0,16453,43.900002,.2
28067,28,43.259712,0,0,498.61615,0,0,174.37962,0,5333,0,.1
28068,28,23.078661,0,0,367.52557,0,35.33569,184.84288,0,4424,0,0
28069,28,20.76412,0,0,360.28787,12.503126,12.503126,134.72101,0,9774,53.299999,0
28070,28,40.369816,0,0,327.66043,0,44.411549,126.59373,0,8722,0,0
28071,28,23.666222,0,0,305.63263,0,21.968365,94.526619,22.691174,24121,52,0
28072,28,29.266602,0,0,415.02939,0,0,115.81313,0,7319,0,0
28073,28,19.842293,0,0,354.91345,0,0,119.96719,0,13246,64.099998,.2
28074,28,30.207577,64.347969,237.50774,477.38699,0,23.551579,237.70364,0,13940,40.299999,.1
28075,28,30.948738,0,0,374.37473,0,0,171.87599,0,2629,0,0
28076,28,28.734209,0,0,477.1926,10.665529,42.662117,164.75218,0,12428,28.299999,.1
28077,28,13.510814,0,0,257.37897,2.1251276,9.5630741,41.627735,0,31510,46.099998,1.4
28078,28,28.30092,0,0,348.65967,0,25.654182,122.78138,0,17739,20.9,0
28079,28,23.248138,180.44899,237.00882,378.47195,2.9090064,20.363045,125.51808,4.2647562,34406,53.099998,.2
28080,28,34.276009,0,0,323.75519,0,17.129154,125.37236,12.635836,13458,31,0
28081,28,23.149864,0,0,415.29993,0,15.855399,249.27376,0,9311,0,0
28082,28,38.94257,903.82819,1259.1348,566.09521,0,0,140.77072,0,5493,0,0
28083,28,20.428089,0,0,198.02852,0,0,104.92393,0,2663,0,.1
28084,28,38.112064,0,0,265.09204,0,15.573898,149.86693,25.4842,5943,0,0
28085,28,35.460297,0,0,462.11465,0,36.297642,173.2655,38.580246,9303,0,0
28086,28,28.652214,0,0,416.05869,0,0,98.087303,0,1061,0,0
28087,28,42.044197,520.70099,1139.3564,989.28986,0,56.625141,200.36848,0,7287,0,0
28088,28,36.186829,0,0,453.96854,0,22.799818,174.01694,0,6569,0,0
28089,28,23.008625,0,0,301.23215,0,29.570488,117.37089,0,12291,40.709999,.1
28090,28,28.734764,0,0,279.40097,15.12173,15.12173,129.17546,0,10101,42.299999,0
28091,28,32.507938,0,0,405.27869,0,0,250.60587,0,6352,0,0
28092,28,28.700659,0,0,258.18787,0,0,106.98457,0,1216,0,0
28093,28,24.932837,0,0,459.3248,0,16.06942,82.72702,0,13680,45,.2
29001,29,17.658682,0,0,537.68286,0,18.256504,157.70958,0,8607,32.299999,.80000001
29002,29,11.506249,47.340706,8.3643713,557.85645,2.2662439,20.112915,79.790955,10.214766,127668,83.5,8.6999998
29003,29,14.635569,0,0,547.45715,0,16.576876,52.197144,0,3445,0,0
29004,29,14.993146,0,0,451.09042,0,19.580967,112.64673,0,12156,52.400002,1
29005,29,14.285714,0,0,303.86328,0,175.4386,114.82939,0,576,0,0
29006,29,29.324324,0,0,310.61182,0,0,136.7989,0,786,0,.40000001
29007,29,15.958749,0,0,427.03058,13.444474,13.444474,155.70401,30.807148,5891,60.5,1.4
29008,29,21.492744,0,0,282.5394,0,85.348503,78.831444,0,1485,0,.1
29009,29,34.419552,0,0,366.08136,0,0,139.78049,0,2465,0,0
29010,29,18.679657,0,0,404.62595,0,38.066235,129.40915,24.509804,6041,0,.1
29011,29,14.686117,0,0,639.22278,0,52.761169,149.76308,0,6245,44.799999,6.5999999
29012,29,19.505024,0,0,233.36845,0,0,116.83522,0,4524,0,1.2
29013,29,11.563106,310.92654,0,1278.1969,4.568922,22.84461,97.101128,0,7849,64,.89999998
29014,29,15.8867,0,0,381.81647,0,37.835793,203.14391,50.505051,3281,0,.40000001
29015,29,10.721248,0,0,400.86331,0,0,109.67318,0,513,0,0
29016,29,11.1145,104.70052,177.61531,578.72205,1.5947946,22.327124,92.691841,6.1927176,84867,82.800003,1.9
29017,29,18.440569,0,0,337.75467,0,70.052536,181.01437,0,10016,41,.2
30001,30,15.031726,0,0,452.88626,0,6.0994205,145.9351,0,28978,52.900002,.1
30002,30,25.04649,0,0,476.70908,0,21.668472,115.54237,0,15805,0,0
30003,30,13.822554,176.2886,203.32784,389.87665,0,12.119253,109.06971,7.75735,42953,40.5,.1
30004,30,15.472637,0,0,426.88345,0,17.156778,157.41408,0,36852,48,0
30005,30,20.028011,176.53271,262.12109,518.5694,2.1737714,15.216399,137.2484,0,48871,37.5,.1
30006,30,12.825084,44.518028,94.901566,492.70197,1.6763054,9.6387558,114.36179,8.464056,177489,77.199997,.2
30007,30,14.545455,77.02121,82.065819,582.5011,2.5782499,3.8673749,127.07858,5.2576237,67807,53.599998,.1
30008,30,14.744114,36.170177,124.79643,336.49869,1.851349,13.576559,107.97817,4.9761147,99222,46.299999,1.4
30009,30,13.395411,63.12394,40.69899,399.07767,3.0772545,18.463528,113.94079,5.7760067,59377,80.699997,.1
30010,30,18.99147,0,0,375.99405,0,16.294607,120.11621,11.111111,28179,59.799999,.1
31001,31,22.773293,164.98468,290.66806,713.12262,1.3302295,20.618557,131.36746,4.7463098,160150,83.800003,17.5
31002,31,5.3789315,13.356955,5.4198151,308.09781,1.0105723,8.9267216,96.190414,4.8395786,783967,99.599998,2.0999999
31003,31,12.250194,15.337022,26.590845,315.98865,2.8325491,13.53329,77.465897,6.0060062,225462,71.300003,6.4000001
31004,31,12.077196,22.472759,23.944988,468.23712,1.2106626,17.917807,102.95851,8.1084309,392836,95.400002,9
31005,31,22.03668,0,0,640.315,0,7.5605793,119.96941,4.4444447,48866,54,8
31006,31,20.898777,208.17036,233.75972,534.20245,3.2716625,36.806202,109.33373,12.7421,106714,72.800003,12.2
31007,31,13.799358,167.73497,229.76691,574.72278,1.7728658,20.456144,124.67696,4.8339028,928049,99.699997,19.6
31008,31,13.58724,0,2.8955126,327.45746,2.2814772,20.533295,101.63384,8.1012888,135336,68.099998,9.1000004
31009,31,12.914262,87.521896,81.470261,478.491,2.2885127,23.113979,124.56525,5.9966421,615150,100,6.8000002
31010,31,13.733692,9.7029543,0,299.42081,0,18.485077,92.404259,3.1830914,53957,13.9,2.0999999
31011,31,11.967786,285.26608,271.0715,856.21301,4.1562071,15.793586,106.43327,4.8373275,267668,89.199997,12.7
31012,31,7.6743298,61.6525,84.177841,300.42374,1.7067649,8.960516,86.010712,4.0351052,434448,90.800003,3.8
31013,31,13.792943,38.13332,94.395973,395.9361,.69368976,11.099036,118.23065,7.2106371,335729,77.5,9.1999998
31014,31,6.5750518,3.6188097,3.7154546,252.92671,.85560519,7.9856486,88.691681,7.2009792,260815,73.599998,2.0999999
31015,31,17.366385,90.714142,162.5851,642.5932,1.1396877,12.916461,119.7598,3.1824837,108166,35.700001,3.0999999
31016,31,11.626322,32.118034,52.403244,451.34421,2.9549239,15.311879,114.48199,5.8196793,408433,98,6.5999999
31017,31,17.415398,0,0,363.61798,1.7554947,33.354401,125.94732,2.7787039,58891,49.799999,15
31018,31,7.3563499,31.361162,35.21014,217.96004,.62741947,8.7838726,85.686378,3.3371153,144645,61.900002,3.0999999
31019,31,15.083453,28.30097,0,378.49036,0,14.008741,93.00354,9.9980001,49206,37,.30000001
31020,31,7.5231495,17.888063,22.979599,372.93387,.81515533,10.868738,105.37266,6.1566243,505091,100,7.5
31021,31,15.676363,106.27871,163.23193,392.66205,1.4357501,17.229002,126.85279,8.3584089,63274,50.799999,.89999998
32001,32,18.964029,127.41055,124.72062,617.54431,.8629294,13.231585,100.93565,3.0859435,263406,92,1.8
32002,32,37.708912,0,0,348.2757,0,0,112.88023,0,2946,0,1.1
32003,32,25.300989,111.30794,95.276878,468.35052,0,22.766079,159.67998,2.3530519,58293,68.699997,3.5999999
32004,32,36.53186,98.989799,0,396.13229,0,16.398819,137.09174,10.636035,13737,59,.5
32005,32,28.477539,37.675522,0,374.8493,0,23.191633,106.21506,0,33454,72.5,5.5
32006,32,38.640907,117.09277,0,439.34433,0,0,167.30125,0,3002,0,.1
32007,32,31.963526,109.58225,128.98973,378.68402,2.2299776,23.414764,101.48272,15.592978,60407,56.299999,2.3
32008,32,23.808025,386.11032,539.32416,368.85455,4.5811667,4.5811667,153.39348,12.687779,51106,73.900002,2.0999999
32009,32,35.158817,165.78996,211.85016,392.80573,0,7.7444339,155.01103,0,18712,37.299999,.5
32010,32,52.865158,344.13364,0,337.62729,0,44.672771,132.58078,0,5897,0,.1
32011,32,44.517281,174.55054,0,401.0831,114.15525,0,140.84506,0,1678,0,.1
32012,32,31.516218,0,0,340.87665,0,29.542097,215.04742,0,5122,69.300003,.2
32013,32,15.996749,39.920799,29.652739,275.22684,1.777367,14.218936,90.679291,2.3378687,54351,79.599998,4.9000001
32014,32,36.681278,0,0,437.43253,0,11.49954,110.15736,0,7996,0,.2
32015,32,2.1634431,0,0,126.75747,0,0,39.137875,0,13085,96.5,.30000001
32016,32,38.857086,0,0,458.58191,0,28.264557,161.57097,27.166531,9842,68.699997,2
32017,32,48.585464,183.77588,135.81363,499.22052,4.435442,26.612654,128.64276,19.670656,36675,47.5,.89999998
32018,32,80.230087,441.33383,0,472.58292,0,43.84042,229.89386,0,5689,0,0
32019,32,20.904766,214.02736,64.32415,237.79034,0,6.6535077,88.645966,3.3992794,36862,67.400002,3.9000001
32020,32,35.017933,72.07946,631.50458,490.0697,10.166735,40.666939,144.67841,11.590172,12343,66.300003,1.1
32021,32,61.019337,176.51733,83.713104,471.72308,0,18.77758,141.18507,14.310246,24288,0,.2
32022,32,27.72353,230.91777,187.61847,377.66672,0,47.717514,150.96751,10.19368,16378,59.900002,.30000001
32023,32,71.363434,1171.1908,1613.8469,426.87228,3.029844,27.268595,87.688622,8.2304525,13749,18.1,.1
32024,32,29.718248,109.45475,121.52927,353.11862,1.180317,37.770145,89.093941,10.946189,54510,52.400002,.80000001
32025,32,59.702801,670.90607,1141.6605,506.13913,0,9.3440475,165.98262,12.300123,23553,58.900002,.30000001
32026,32,32.351967,455.9491,1150.3503,887.08014,1.5164611,21.230457,97.478462,6.0838351,44568,77.099998,.5
32027,32,40.941738,0,0,624.05066,0,35.790981,272.65167,0,6451,66.599998,.30000001
32028,32,48.744518,219.8577,0,377.21396,0,24.818001,119.29794,0,10410,51.799999,.5
32029,32,72.777214,1169.5862,1481.8385,480.65656,0,60.618305,117.04553,0,15854,0,.30000001
32030,32,47.968224,0,0,414.22305,0,60.359138,127.88616,21.367521,6607,0,.2
32031,32,32.934635,0,0,386.42639,0,0,279.68625,0,5989,54.599998,0
32032,32,30.951399,332.88208,670.18982,342.07947,1.7324717,15.592245,111.78618,3.1571636,39313,46,.30000001
33001,33,14.166314,535.75726,54.01453,1753.264,3.315273,14.681923,135.46214,6.5185647,272930,83.5,4.0999999
33002,33,24.402563,0,0,400.43652,2.2721076,13.632646,138.78772,3.7801466,44372,20,.2
33003,33,16.639421,.86574495,3.2567358,402.42947,3.4202888,19.59733,147.37366,1.6800306,1431884,100,11.5
33004,33,11.162117,59.498444,51.845009,465.75845,2.9260814,11.119109,126.05435,3.1400626,212402,74.400002,.60000002
33005,33,18.961002,97.434174,85.15316,445.66135,5.1618233,15.48547,156.15703,3.99968,80137,40.700001,.60000002
33006,33,18.163782,21.610939,0,426.96033,1.439719,12.957471,135.3148,2.1817865,74359,47.700001,1.8
33007,33,15.75469,21.028797,45.052582,467.48706,.82075524,19.698126,136.39566,5.73842,145594,57.099998,.89999998
33008,33,15.723678,96.557091,270.64603,548.22205,0,19.199385,131.71988,1.6101503,99081,74.800003,2.5999999
33009,33,18.89773,87.40815,106.56437,418.61478,0,28.674784,136.02887,18.242849,43992,21.200001,.5
33010,33,23.459349,113.46278,100.00984,399.01349,1.4658887,20.522442,104.79492,6.6943364,73406,34.400002,3.5999999
33011,33,18.026175,52.305088,23.372303,463.63712,6.3536439,12.707288,134.73972,11.617101,47175,23.4,3.2
33012,33,16.968395,164.68896,0,461.24112,4.9923868,29.954319,146.54698,0,41461,55.5,.2
33013,33,23.227503,93.106339,139.4359,425.90143,2.6202018,10.480807,157.55522,31.036623,43877,20.700001,.40000001
33014,33,12.312985,76.821609,99.740273,352.81607,.49868596,13.464521,100.67255,47.455727,177909,41.799999,5.5999999
33015,33,12.457061,38.324089,47.451717,439.36276,2.2500918,13.974255,127.5167,0,1068473,87.599998,7
33016,33,25.798847,252.78271,238.65051,497.55392,0,33.423576,155.79688,0,35167,23.6,.30000001
33017,33,30.502743,78.478683,0,484.8822,2.4850278,27.335304,175.56232,0,45177,41.5,.1
33018,33,18.052223,0,0,492.10538,2.0796075,12.477644,153.23514,10.412328,51031,63,.60000002
33019,33,13.766676,0,0,420.33719,1.833315,21.999781,112.99706,5.5788007,53794,42.400002,1.4
33020,33,19.374201,35.841595,32.149147,611.07043,0,29.02664,135.77632,0,31592,27.6,2.8
33021,33,23.132215,0,0,509.50784,0,51.626225,174.30908,0,4591,0,.1
