town,t,treatment,x1,x2,after,y
258,8,0,.37472042,3.5397453,1,1.3931199
258,9,0,.049362816,3.0673721,1,1.0414125
258,10,0,.066979617,2.573123,1,1.6308262
259,1,0,.89253587,2.9667964,0,-.33092755
259,2,0,.026320895,3.5668004,0,1.1208999
259,3,0,.45568502,3.700105,0,1.7553688
259,4,0,.10130504,1.3085619,0,.90802741
259,5,0,.091660753,3.7034526,0,2.2116203
259,6,0,.18254055,2.2014756,1,.93584871
259,7,0,.74534905,2.9760799,1,1.6003191
259,8,0,.66076821,3.0211561,1,2.0413938
259,9,0,.50676721,2.9319272,1,.78392416
259,10,0,.69715571,2.6793885,1,.83769512
260,1,0,.75041634,2.7132747,0,.86421639
260,2,0,.086130187,5.0517125,0,1.6381385
260,3,0,.27012119,2.5277116,0,1.250332
260,4,0,.18921886,2.5135179,0,.89761525
260,5,0,.73918581,2.9398732,0,1.1347868
260,6,0,.19716766,3.0197639,1,1.9259926
260,7,0,.097167708,2.5245788,1,1.5291687
260,8,0,.09348961,2.902215,1,1.2091002
260,9,0,.093170241,2.4766793,1,1.3439922
260,10,0,.47720599,5.769855,1,2.4211183
261,1,0,.28981936,3.0362799,0,.82012284
261,2,0,.64602655,3.205668,0,.38400188
261,3,0,.97652489,4.0417771,0,.7096259
261,4,0,.94231552,2.8748987,0,.40955168
261,5,0,.59538406,2.8131332,0,1.6589746
261,6,0,.2089119,4.8309579,1,1.3113953
261,7,0,.69512439,3.6734221,1,1.1710581
261,8,0,.65738791,3.9562924,1,1.009007
261,9,0,.51828462,3.9926202,1,1.4067262
261,10,0,.84565014,3.4401371,1,1.005375
262,1,0,.75453979,2.3297646,0,.84015781
262,2,0,.21202327,3.0284729,0,1.9305035
262,3,0,.049902201,3.8274066,0,1.9574375
262,4,0,.88249886,2.4833453,0,.94179136
262,5,0,.6187585,2.9652467,0,.42657238
262,6,0,.81931043,3.5709827,1,1.2254453
262,7,0,.72272235,1.4169853,1,.71679765
262,8,0,.16618346,4.5158458,1,2.7289209
262,9,0,.28740826,3.2716932,1,1.8330746
262,10,0,.0014430202,3.3464515,1,1.238155
263,1,0,.89482272,3.1191838,0,.62735939
263,2,0,.61870271,2.3819666,0,.18148091
263,3,0,.54036027,5.1039791,0,1.0601088
263,4,0,.77921754,3.1040506,0,.73584932
263,5,0,.76764572,3.2518921,0,.90090555
263,6,0,.59239674,1.6592337,1,1.3940965
263,7,0,.401474,2.1140206,1,1.2512106
263,8,0,.2429229,2.6092365,1,.96082801
263,9,0,.53395033,2.0712452,1,.021705778
263,10,0,.77244997,2.2806425,1,.096283585
264,1,0,.80877858,3.7090755,0,1.151758
264,2,0,.77234066,2.1540329,0,1.1471473
264,3,0,.70664632,3.0916288,0,.86116296
264,4,0,.07856559,3.0864496,0,1.4547536
264,5,0,.0012869834,2.6628039,0,1.4049338
264,6,0,.22654681,3.1658516,1,1.8365463
264,7,0,.86104965,3.5403235,1,1.3852136
264,8,0,.54757023,3.2174585,1,1.7371546
264,9,0,.16680546,1.6316711,1,.69445252
264,10,0,.17698511,3.4752696,1,1.9636402
265,1,0,.95569229,2.9433684,0,1.1399285
265,2,0,.60051852,2.8214839,0,.91150576
265,3,0,.63852495,2.2102816,0,-.20797965
265,4,0,.14917386,1.8624177,0,.86201984
265,5,0,.33176276,2.9202721,0,.94079113
265,6,0,.65051949,2.7687624,1,.14060099
265,7,0,.43657649,1.751863,1,.41470003
265,8,0,.3711125,4.629292,1,1.9723721
265,9,0,.78931421,1.1891485,1,.029267402
265,10,0,.31400973,3.2937505,1,1.6827924
266,1,0,.46143031,2.0877357,0,1.0420299
266,2,0,.89011121,3.7166135,0,1.9103178
266,3,0,.25560623,2.3847752,0,1.2625817
266,4,0,.80592763,3.3474464,0,1.1122332
266,5,0,.62644321,4.2938948,0,1.41345
266,6,0,.22011916,4.2331142,1,1.613234
266,7,0,.053416509,3.7283075,1,1.4306493
266,8,0,.00064218888,2.3162613,1,.95655012
266,9,0,.36308041,2.7622328,1,1.1738404
266,10,0,.98984021,3.3327081,1,1.3295004
267,1,0,.3013728,2.2619398,0,1.4358845
267,2,0,.35539779,2.5457923,0,1.5013232
267,3,0,.6158995,2.7546568,0,1.0896944
267,4,0,.80682647,3.1690822,0,.81749296
267,5,0,.71884024,4.1739883,0,1.8559128
267,6,0,.59414816,2.5141962,1,1.4844637
267,7,0,.2159555,4.3227863,1,1.9740971
267,8,0,.90498763,1.8299879,1,.64382774
267,9,0,.50460249,.95451826,1,1.129491
267,10,0,.46148905,2.2455428,1,.94476098
268,1,0,.33935839,4.0111413,0,1.4323429
268,2,0,.71955317,2.9488239,0,1.2524604
268,3,0,.67650253,4.6757131,0,1.8164836
268,4,0,.95582896,3.3870828,0,.33657852
268,5,0,.70295703,3.0486736,0,.89595479
268,6,0,.23215657,3.7396896,1,2.4287376
268,7,0,.24972485,2.1347833,1,1.2637764
268,8,0,.60291398,3.165756,1,.60627884
268,9,0,.67703438,2.6899471,1,1.2344723
268,10,0,.38768122,.39740515,1,-.26818633
269,1,0,.28392291,3.520534,0,1.0284845
269,2,0,.28665069,2.9106729,0,1.5017605
269,3,0,.29290792,4.5131335,0,1.5295639
269,4,0,.93938673,2.9670062,0,.84581417
269,5,0,.2655929,3.0152004,0,1.4135755
269,6,0,.98226839,3.6636419,1,1.1014374
269,7,0,.63511777,3.4983587,1,1.6376171
269,8,0,.17356119,2.5162253,1,.94522756
269,9,0,.79580277,4.1322718,1,1.1743575
269,10,0,.55784959,1.3608658,1,.13382362
270,1,0,.78719658,.30401367,0,.011800874
270,2,0,.63578904,3.9233284,0,1.272941
270,3,0,.73023814,3.5682464,0,.94279909
270,4,0,.49470246,2.4296124,0,1.4565958
270,5,0,.606264,2.3535683,0,1.8793247
270,6,0,.37466842,3.3135452,1,1.7461964
270,7,0,.50199282,2.533612,1,1.7672796
270,8,0,.32011759,3.2808075,1,.71248716
270,9,0,.23211157,2.3652239,1,.94167691
270,10,0,.45099413,2.8220534,1,.84115577
271,1,0,.0023410632,1.5841601,0,1.2584658
271,2,0,.71851152,3.5163424,0,1.1621298
271,3,0,.31159687,2.9881563,0,.64616203
271,4,0,.27506,.57759017,0,.78993136
271,5,0,.9311685,3.779911,0,1.2849368
271,6,0,.65087408,2.9701533,1,1.4453945
271,7,0,.88136268,4.441155,1,1.0468256
271,8,0,.37386796,2.3523493,1,1.2257277
271,9,0,.049227312,3.8562472,1,2.6934822
271,10,0,.80432773,3.5267746,1,1.1117722
272,1,0,.60708284,4.0369625,0,1.527817
272,2,0,.3989864,3.2905817,0,1.2426988
272,3,0,.42801848,1.9095807,0,-.021650543
272,4,0,.40556681,4.0480533,0,1.4001834
272,5,0,.2473281,1.5612453,0,.78655243
272,6,0,.8372348,4.0541191,1,1.6128842
272,7,0,.21701598,4.086751,1,1.0568148
272,8,0,.50918794,3.2576375,1,.91253912
272,9,0,.30639961,2.128474,1,1.8462368
272,10,0,.57175529,1.7189417,1,.67662752
273,1,0,.37638512,3.3858869,0,1.4555067
273,2,0,.18775567,4.6329694,0,2.5056779
273,3,0,.90246344,2.8087053,0,1.0167735
273,4,0,.56478673,3.2344015,0,1.6656549
273,5,0,.81001318,4.0434699,0,1.1648668
273,6,0,.12975021,2.1084931,1,1.0870353
273,7,0,.070664093,1.6098536,1,.93236291
273,8,0,.60091364,2.1509583,1,1.0894482
273,9,0,.9325062,3.3005531,1,1.5176392
273,10,0,.99765849,3.7206857,1,1.2251155
274,1,0,.31652525,5.1072068,0,1.783378
274,2,0,.075305291,4.5105262,0,2.6093895
274,3,0,.012069406,2.7374115,0,.094654262
274,4,0,.87368357,3.578125,0,.38746408
274,5,0,.73785776,1.7713765,0,.46311182
274,6,0,.39630234,2.6844006,1,1.2767471
274,7,0,.18380645,3.6290183,1,1.6758997
274,8,0,.27694005,4.0558538,1,1.414886
274,9,0,.30805644,4.3036189,1,1.2278104
274,10,0,.43349889,1.6274425,1,.010783762
275,1,0,.72888333,5.4935617,0,2.3717899
275,2,0,.44959185,4.0259204,0,1.4649024
275,3,0,.29354855,3.0982101,0,-.065361015
275,4,0,.31168103,3.779665,0,1.4562423
275,5,0,.75815386,2.4883487,0,1.4074227
275,6,0,.56480247,1.1652,1,.71483588
275,7,0,.42790201,2.1071885,1,1.2898787
275,8,0,.54945654,4.3062038,1,1.487234
275,9,0,.46192104,3.4171665,1,.60575688
275,10,0,.048429817,2.5046959,1,1.1818637
276,1,0,.20532577,1.9040993,0,1.8704048
276,2,0,.19457351,2.0154274,0,1.0362474
276,3,0,.90436375,3.9543023,0,.84379184
276,4,0,.88959217,1.7775849,0,.68204421
276,5,0,.84629279,2.2389622,0,.36018583
276,6,0,.94819462,2.708251,1,.24800323
276,7,0,.42320627,3.9508803,1,.82431865
276,8,0,.93388116,3.4050086,1,1.1022643
276,9,0,.039121028,2.8600621,1,1.4756491
276,10,0,.17406803,2.8064828,1,1.4494829
277,1,0,.66784155,5.3563337,0,1.5471747
277,2,0,.98023081,3.1129513,0,.6941309
277,3,0,.098397605,2.9585102,0,.36585125
277,4,0,.14230712,3.2256689,0,1.4823135
277,5,0,.41008636,3.5431285,0,1.2679979
277,6,0,.0067594294,3.7252753,1,1.6055521
277,7,0,.94262826,2.9531572,1,1.1828431
277,8,0,.030712226,3.8193703,1,.81024033
277,9,0,.028961414,5.2485466,1,2.9932871
277,10,0,.40460712,2.6443093,1,.90852094
278,1,0,.70120269,1.8301225,0,.92133647
278,2,0,.73558581,3.6464274,0,1.774272
278,3,0,.85186422,4.1622176,0,1.0920842
278,4,0,.33194336,2.5085764,0,.54712492
278,5,0,.56656146,2.5957487,0,1.4917519
278,6,0,.27394414,1.037406,1,.44074261
278,7,0,.023680052,3.7378008,1,1.9524949
278,8,0,.46796647,3.3773537,1,1.1873982
278,9,0,.40409869,4.8754478,1,1.1307758
278,10,0,.53788131,3.1834905,1,1.4637141
279,1,0,.20288424,1.2555392,0,1.390496
279,2,0,.31813347,1.8347455,0,.49721587
279,3,0,.045895021,2.1697638,0,1.1565062
279,4,0,.84512496,4.7069063,0,1.753269
279,5,0,.15977225,4.6384478,0,2.7135642
279,6,0,.56178826,2.5212083,1,1.2146709
279,7,0,.43852791,3.298516,1,1.2821128
279,8,0,.91761941,2.9968252,1,.84190053
279,9,0,.88450521,1.7740123,1,1.2511179
279,10,0,.37329271,3.6358206,1,1.8846771
280,1,0,.19866778,4.0455918,0,1.62117
280,2,0,.49074337,3.9914305,0,1.2593261
280,3,0,.26825777,2.973197,0,.811894
280,4,0,.22547174,3.9255941,0,2.5761263
280,5,0,.25178301,3.4467657,0,1.2587976
280,6,0,.13602188,4.6641078,1,1.4382303
280,7,0,.7875821,3.4375246,1,1.782825
280,8,0,.82209992,3.4521091,1,.85149825
280,9,0,.88255978,1.662477,1,.50709164
280,10,0,.35115668,2.742424,1,1.7342007
281,1,0,.85255128,2.4986167,0,.68185145
281,2,0,.65170568,1.2343258,0,1.1479748
281,3,0,.89330995,1.861659,0,1.1921648
281,4,0,.54642379,2.7534361,0,.70754564
281,5,0,.18506159,1.8753439,0,1.5275155
281,6,0,.64887869,3.3964772,1,.82690704
281,7,0,.34325477,2.6691189,1,.36606741
281,8,0,.591941,2.0781133,1,.78348708
281,9,0,.77462471,3.0164993,1,1.2607514
281,10,0,.0080011766,2.1420851,1,1.0699979
282,1,0,.33101612,1.1660523,0,.48781052
282,2,0,.710648,3.377938,0,1.7007616
282,3,0,.17995875,3.8367383,0,1.397074
282,4,0,.11083304,3.0077622,0,2.0779676
282,5,0,.16394372,2.0993276,0,.62260318
282,6,0,.82301283,3.2410202,1,.78415453
282,7,0,.54819405,3.8293529,1,1.7686328
282,8,0,.915088,1.9663407,1,.90045339
282,9,0,.94981378,2.3431487,1,.56739253
282,10,0,.071694367,3.3592689,1,1.156965
283,1,0,.40317398,3.693552,0,1.1591375
283,2,0,.53508002,3.8015385,0,.84622699
283,3,0,.50082505,2.1274574,0,.60457242
283,4,0,.51500493,3.2049994,0,.57685798
283,5,0,.64303333,1.7792898,0,1.0334324
283,6,0,.89435089,3.6914008,1,.46495128
283,7,0,.2044846,2.2143676,1,.75287122
283,8,0,.8325395,3.2749887,1,1.8090969
283,9,0,.17578767,3.6041565,1,1.845315
283,10,0,.61003762,2.228703,1,-.1881783
284,1,0,.90205944,2.4535005,0,1.0758164
284,2,0,.79017907,2.1726713,0,1.5105679
284,3,0,.71332747,2.5507231,0,1.2763017
284,4,0,.97769326,3.5457134,0,1.1032583
284,5,0,.48652679,4.3931575,0,1.2495923
284,6,0,.22211216,4.8684764,1,1.4710119
284,7,0,.084677845,3.847883,1,1.8948478
284,8,0,.088641286,4.4934354,1,1.9361136
284,9,0,.777376,2.6222131,1,.87672001
284,10,0,.25566486,3.1298637,1,1.6277429
285,1,0,.99024194,4.022964,0,1.6916156
285,2,0,.19402166,2.7723773,0,1.3475528
285,3,0,.35430649,2.7032409,0,1.3172299
285,4,0,.35152671,4.2277021,0,2.5633078
285,5,0,.46074438,2.8107929,0,1.2049547
285,6,0,.52528852,2.864568,1,.86477929
285,7,0,.19561207,2.5250492,1,1.3036127
285,8,0,.80432367,2.3381906,1,1.3775132
285,9,0,.94779772,2.6623251,1,1.169469
285,10,0,.59627229,4.3458066,1,1.6020724
286,1,0,.95646083,3.1111636,0,1.839319
286,2,0,.81978995,3.0332618,0,.98039925
286,3,0,.81031191,2.8419914,0,.52024764
286,4,0,.52593744,2.794898,0,1.4313744
286,5,0,.11385576,3.3654196,0,2.1659777
286,6,0,.30215311,4.0997496,1,1.7127752
286,7,0,.12489633,3.0272026,1,1.1966201
286,8,0,.29671669,2.1001937,1,1.137633
286,9,0,.14652357,1.4033347,1,.63538003
286,10,0,.58528763,4.441812,1,.96778077
287,1,0,.51242995,4.5801086,0,2.7938509
287,2,0,.66984266,3.1824253,0,1.0509572
287,3,0,.043872375,4.4563456,0,2.6827335
287,4,0,.98136455,2.8625987,0,1.3417192
287,5,0,.84641618,1.917483,0,.54078823
287,6,0,.12783028,3.1341434,1,.60710162
287,7,0,.589948,2.8037798,1,.93150884
287,8,0,.85740674,4.2626252,1,.88405257
287,9,0,.7483691,2.8540721,1,1.0191935
287,10,0,.094811767,2.4869263,1,.95797032
288,1,0,.10019045,2.2607861,0,1.4188809
288,2,0,.24702236,3.1987979,0,1.3781341
288,3,0,.33445653,2.6882169,0,1.3302603
288,4,0,.9169656,3.8530498,0,1.6395522
288,5,0,.32752934,2.903976,0,.99431384
288,6,0,.78179473,4.6667376,1,1.8814691
288,7,0,.086795919,2.5857239,1,2.0396402
288,8,0,.66775358,2.7176368,1,.44113725
288,9,0,.82055092,2.2737141,1,.28617513
288,10,0,.67563635,3.5643885,1,1.5117662
289,1,0,.10213814,3.0583978,0,1.3798761
289,2,0,.60975569,4.3333216,0,1.4563695
289,3,0,.97103864,3.1257451,0,.53150743
289,4,0,.59616989,2.8934672,0,1.507135
289,5,0,.11714147,3.9352083,0,1.3762393
289,6,0,.62047374,1.9727113,1,1.5506999
289,7,0,.90673405,2.7603145,1,.79684091
289,8,0,.43673727,3.2478702,1,1.2315465
289,9,0,.88785332,1.4416122,1,.13447185
289,10,0,.0019012149,4.7167678,1,1.4454178
290,1,0,.52504271,2.4595139,0,1.2732311
290,2,0,.00044864259,3.2961965,0,.84773493
290,3,0,.32250452,3.6514153,0,1.4416503
290,4,0,.30421767,2.4558084,0,.40292346
290,5,0,.31410405,3.5038581,0,1.438095
290,6,0,.80669981,4.5207467,1,1.6511965
290,7,0,.44909793,3.4007397,1,1.1130395
290,8,0,.3441337,1.7985276,1,1.0950875
290,9,0,.20968814,3.1092093,1,1.3824816
290,10,0,.080204308,2.9379449,1,1.3975931
291,1,0,.40299341,2.7697897,0,1.1582532
291,2,0,.18028067,4.0565958,0,1.5601051
291,3,0,.26207605,2.13254,0,.70526659
291,4,0,.82281488,3.39535,0,.94356227
291,5,0,.96348435,4.2138591,0,1.1784425
291,6,0,.57313579,2.7233465,1,1.3922907
291,7,0,.76920694,2.9656236,1,1.0607694
291,8,0,.15291104,1.9515998,1,1.2647413
291,9,0,.98520768,1.1294739,1,.47963437
291,10,0,.53084809,1.7317504,1,.38093174
292,1,0,.6669777,2.7562377,0,1.2539163
292,2,0,.89242178,2.470228,0,.9861235
292,3,0,.66803563,3.3525243,0,1.452726
292,4,0,.13894467,3.3286195,0,1.5905248
292,5,0,.80474931,3.9398036,0,1.4548693
292,6,0,.89403886,3.9905403,1,.72642928
292,7,0,.21789992,2.9676545,1,1.3454567
292,8,0,.87107658,1.6133069,1,.62421852
292,9,0,.22038272,3.1733217,1,1.7751322
292,10,0,.030505762,3.6836679,1,2.2267265
293,1,0,.16221376,1.9559973,0,1.2102888
293,2,0,.54316193,1.6758304,0,1.18875
293,3,0,.18404558,2.4809754,0,.97412938
293,4,0,.63154602,2.5135815,0,1.0673765
293,5,0,.10027498,2.8887405,0,1.4142085
293,6,0,.24975686,.74606419,1,.43727061
293,7,0,.22471923,2.9164946,1,1.3854672
293,8,0,.18425949,1.9011743,1,1.0076683
293,9,0,.87731445,2.8251145,1,-.33096203
293,10,0,.30422643,4.5349703,1,1.9733952
294,1,0,.32039365,3.7189846,0,1.2587436
294,2,0,.12998115,3.6034548,0,1.5069345
294,3,0,.52961415,2.2533004,0,.54616952
294,4,0,.26701728,2.9267209,0,1.5340267
294,5,0,.51102763,2.9338641,0,1.3527907
294,6,0,.18911481,2.8096662,1,.57801998
294,7,0,.88185859,4.5161691,1,.93207616
294,8,0,.74418652,.60589153,1,.8552199
294,9,0,.9973554,3.9162581,1,.95230609
294,10,0,.26433501,2.8308783,1,1.4424239
295,1,0,.95160097,3.4635038,0,.7911281
295,2,0,.52882612,4.6103525,0,2.1046743
295,3,0,.72183955,2.8338139,0,.55512494
295,4,0,.590464,2.6772842,0,1.005654
295,5,0,.18353796,3.6152098,0,1.608058
295,6,0,.19242243,1.2026632,1,.84146953
295,7,0,.24746569,2.2276618,1,1.1623068
295,8,0,.89297718,4.0294843,1,.55243909
295,9,0,.37342367,3.9398813,1,1.6991278
295,10,0,.78352362,2.9636199,1,1.1379893
296,1,0,.29445753,3.824373,0,1.5899416
296,2,0,.3048597,3.8559406,0,2.0709538
296,3,0,.19333421,4.1029735,0,1.7505088
296,4,0,.95423889,3.5524232,0,.99470079
296,5,0,.65470958,3.8193295,0,1.71882
296,6,0,.24355488,3.3918393,1,1.0967554
296,7,0,.2396028,2.7845335,1,.94883227
296,8,0,.50957364,3.6631618,1,.82200801
296,9,0,.090059452,1.8291074,1,.96556222
296,10,0,.030871155,3.3109322,1,1.0074837
297,1,0,.50657159,3.7208762,0,1.4108107
297,2,0,.10999534,4.1823125,0,1.3877572
297,3,0,.84754366,2.4574246,0,.8817026
297,4,0,.25375822,2.1581535,0,1.3085876
297,5,0,.9708572,3.9339719,0,1.5844394
297,6,0,.58974952,5.5201769,1,1.8405733
297,7,0,.81247723,2.1332467,1,.76453096
297,8,0,.2944777,1.680469,1,.57055253
297,9,0,.26933381,2.0887821,1,1.1652796
297,10,0,.90075797,4.0609555,1,1.852994
298,1,0,.27544135,4.2011895,0,2.0120153
298,2,0,.9983108,2.5554085,0,-.3553898
298,3,0,.02366895,3.1991236,0,1.3060539
298,4,0,.52007824,1.906339,0,.17814988
298,5,0,.22560033,3.4070306,0,1.7798003
298,6,0,.035004955,2.8890803,1,1.1650858
298,7,0,.70624334,4.0144739,1,1.7313462
298,8,0,.10076202,2.1985238,1,1.5808327
298,9,0,.2329696,3.120544,1,1.1804858
298,10,0,.69386244,1.7350941,1,.8446703
299,1,0,.8885318,3.225347,0,.86897409
299,2,0,.28774002,1.4293697,0,.86902773
299,3,0,.47142667,1.7232411,0,.14320609
299,4,0,.88528913,2.3543403,0,1.0197276
299,5,0,.98566216,2.4325225,0,.92501456
299,6,0,.1398844,4.0792027,1,1.7053704
299,7,0,.34727883,3.0318005,1,1.7896463
299,8,0,.82672697,3.1097028,1,1.1069605
299,9,0,.34354085,4.1350579,1,1.7921351
299,10,0,.70908082,2.0935268,1,.15955138
300,1,0,.38296977,3.4206991,0,1.3248979
300,2,0,.97832239,3.0223086,0,1.5639235
300,3,0,.8135221,1.4600958,0,.37654957
300,4,0,.24280679,2.9005489,0,1.3933406
300,5,0,.30646443,2.4934864,0,1.101864
300,6,0,.65641505,2.9677722,1,1.4277788
300,7,0,.61167002,5.1491337,1,1.348199
300,8,0,.92852461,4.1502266,1,.88578457
300,9,0,.4390991,2.9895742,1,.31929097
300,10,0,.34709591,4.5781074,1,1.8773608
301,1,0,.8468706,2.2294836,0,.25442353
301,2,0,.52698809,4.678731,0,1.2337177
301,3,0,.61732018,3.1963465,0,1.0412518
301,4,0,.75301558,4.1606059,0,2.0659451
301,5,0,.3449316,3.4996197,0,1.3815044
301,6,0,.26062909,2.8258049,1,2.0942607
301,7,0,.37499928,.84555548,1,.71306449
301,8,0,.49898043,3.3911579,1,1.1349906
301,9,0,.71231353,2.7635665,1,1.1809987
301,10,0,.5824244,5.5213175,1,1.4528259
302,1,0,.11758621,4.3330255,0,.8116309
302,2,0,.86939329,2.1239054,0,1.1714002
302,3,0,.031377189,2.9177001,0,1.2899953
302,4,0,.62677628,2.822768,0,.2471887
302,5,0,.62785709,1.9172297,0,1.1907003
302,6,0,.77771002,3.7349751,1,.54317313
302,7,0,.23623487,2.6161766,1,1.1384778
302,8,0,.89327598,3.7607899,1,1.3082246
302,9,0,.1981297,5.1171126,1,2.1684587
302,10,0,.86268044,2.4959257,1,.49924457
303,1,0,.18153071,1.5714532,0,.50589383
303,2,0,.73510695,5.2914157,0,1.9072299
303,3,0,.43588138,3.7944746,0,1.5693123
303,4,0,.0044754213,4.1004601,0,2.341507
303,5,0,.90895665,2.448873,0,.08216992
303,6,0,.90812731,2.8033259,1,.82200342
303,7,0,.15900838,3.8892059,1,2.5757234
303,8,0,.4710888,2.9140081,1,1.1832902
303,9,0,.36454153,3.2580037,1,1.6171668
303,10,0,.77723378,3.239481,1,1.0483527
304,1,0,.39838806,3.8649588,0,1.3379903
304,2,0,.98501271,3.6821926,0,1.1016381
304,3,0,.92248952,1.2623371,0,.45951205
304,4,0,.85554862,2.0354037,0,1.2850262
304,5,0,.8257603,4.5456057,0,1.9098198
304,6,0,.97922039,1.8521489,1,.72621226
304,7,0,.05432377,2.8373747,1,2.0099962
304,8,0,.23495232,2.6082032,1,1.5101737
304,9,0,.54512519,3.9184952,1,1.5677094
304,10,0,.53720468,3.4226129,1,2.9483798
305,1,0,.48672196,3.0718336,0,1.2854531
305,2,0,.96052057,2.9916916,0,.86765653
305,3,0,.0065983594,1.163041,0,.85800213
305,4,0,.78366339,4.1253762,0,1.0250223
305,5,0,.72213483,3.9849701,0,1.0347281
305,6,0,.86041421,2.4253364,1,.5301649
305,7,0,.36313489,3.1008971,1,1.4165279
305,8,0,.77988243,3.7430677,1,1.5128905
305,9,0,.066636994,3.3141556,1,1.2457243
305,10,0,.55852187,4.7336307,1,1.3065168
306,1,0,.072733767,2.5777376,0,1.4072026
306,2,0,.84934378,2.3654635,0,1.2560291
306,3,0,.53955448,1.4427269,0,.43059576
306,4,0,.80861056,3.1191924,0,.86409795
306,5,0,.57596987,1.3786222,0,1.5576404
306,6,0,.38309795,4.7517276,1,1.2447331
306,7,0,.8130998,1.9046748,1,1.5386685
306,8,0,.48361221,3.0186965,1,.76895988
306,9,0,.082771771,2.2684791,1,1.4565231
306,10,0,.89486825,2.2144678,1,.16602014
307,1,0,.59851199,2.0353703,0,1.0823802
307,2,0,.86895353,2.2758877,0,1.2430034
307,3,0,.61521316,3.4068062,0,2.033571
307,4,0,.34696835,3.7877977,0,1.6910582
307,5,0,.59260118,1.993094,0,.59228116
307,6,0,.19737275,3.8164711,1,1.423736
307,7,0,.58108586,2.5708721,1,.94718587
307,8,0,.12642354,2.5898945,1,1.6339417
307,9,0,.54267192,4.7512865,1,1.2935184
307,10,0,.90629238,2.2934113,1,.58763629
308,1,0,.97778571,2.0380185,0,.80932188
308,2,0,.52770567,3.4378431,0,.4017708
308,3,0,.97376525,2.5530782,0,.21706013
308,4,0,.48499957,2.3674257,0,1.0743823
308,5,0,.26396161,1.7225125,0,.90303546
308,6,0,.26551071,4.2677412,1,2.4803851
308,7,0,.043911874,3.4400489,1,1.7735659
308,8,0,.13581108,2.0371699,1,.74093539
308,9,0,.4697344,2.6851668,1,1.3404373
308,10,0,.42744118,2.6807673,1,.57171041
309,1,0,.48997861,2.3920231,0,1.2050618
309,2,0,.68337196,2.9473367,0,1.3097131
309,3,0,.88568264,3.4515319,0,.97565985
309,4,0,.81485218,3.4673188,0,1.2729567
309,5,0,.40656999,3.1763606,0,1.522269
309,6,0,.40845272,4.2458615,1,1.6840518
309,7,0,.021214357,3.9225712,1,1.5449339
309,8,0,.68989527,2.5452323,1,1.7143017
309,9,0,.044437196,2.8924854,1,1.0135834
309,10,0,.42686847,3.6207278,1,1.9342525
310,1,0,.15234114,4.0780425,0,.91316664
310,2,0,.48866642,3.7538323,0,1.3328718
310,3,0,.66409826,2.0830524,0,.80313104
310,4,0,.57692444,3.3210742,0,1.9248552
310,5,0,.71026039,2.9145195,0,.63689297
310,6,0,.063812397,3.4297695,1,1.86033
310,7,0,.81137019,2.3353107,1,.73729908
310,8,0,.14017183,2.9941001,1,1.174684
310,9,0,.7719577,2.9613245,1,2.128653
310,10,0,.77769649,3.3334715,1,1.0033125
311,1,0,.61454642,2.2396863,0,1.3420682
311,2,0,.10866285,3.7041614,0,2.2506444
311,3,0,.97832561,1.2681152,0,.2363345
311,4,0,.41615337,5.3693581,0,1.9940133
311,5,0,.73374844,1.4361678,0,.85429555
311,6,0,.12678368,3.2079813,1,1.5742857
311,7,0,.56659943,3.4381595,1,1.0354815
311,8,0,.64897513,3.7248023,1,1.8974962
311,9,0,.42248663,3.4510658,1,1.0940585
311,10,0,.01046086,2.7861521,1,.82616466
312,1,0,.60441971,3.7399096,0,1.8961022
312,2,0,.28337082,3.7375829,0,1.0963852
312,3,0,.18702891,2.7094355,0,1.6481167
312,4,0,.34599668,2.5622923,0,1.9067024
312,5,0,.55440247,1.3766471,0,.39294779
312,6,0,.1250131,2.6735036,1,.38239247
312,7,0,.59636986,3.8813157,1,1.2893673
312,8,0,.90502018,3.1151645,1,.43967822
312,9,0,.095134526,.80488193,1,.40180838
312,10,0,.27282858,2.958065,1,1.2498077
313,1,0,.71978563,3.5955145,0,.33989152
313,2,0,.085130326,3.5001018,0,2.0347195
313,3,0,.50285411,4.378283,0,.71769059
313,4,0,.24287345,3.7109289,0,1.6501164
313,5,0,.72890496,4.3700266,0,1.5644692
313,6,0,.93242693,4.1833596,1,1.244849
313,7,0,.49709907,2.6823413,1,1.2865152
313,8,0,.20158577,3.6537771,1,.89813215
313,9,0,.35252288,4.5996785,1,1.9243878
313,10,0,.55839586,3.5322635,1,1.8340402
314,1,0,.99005866,2.4131885,0,.22657244
314,2,0,.68523723,4.2136588,0,1.5545579
314,3,0,.074915051,3.5503335,0,1.6229492
314,4,0,.60701668,5.6066871,0,1.0295651
314,5,0,.11288609,3.4223249,0,2.0452816
314,6,0,.77961236,2.5005291,1,1.0793799
314,7,0,.78659981,3.2436974,1,1.4495459
314,8,0,.47257397,2.4942162,1,.56270033
314,9,0,.40950409,2.1040041,1,.53325009
314,10,0,.78982258,3.6617694,1,1.0474319
315,1,0,.95393485,2.6740198,0,1.1162304
315,2,0,.88124609,2.9439828,0,1.3891318
315,3,0,.62259108,1.3682702,0,.90950596
315,4,0,.62620914,2.1411011,0,.51651412
315,5,0,.54621136,2.079417,0,.59302258
315,6,0,.79097396,2.3492496,1,.99187648
315,7,0,.37528127,2.2757711,1,1.4382811
315,8,0,.98146498,2.9418633,1,.79050928
